Date,CustomerID,Country,Item,Category,UnitsSold,ItemPrice,ItemCost,Discount
2023-12-12 19:47:39.604073,CUST0369,India,HyperX Cloud II,Headset,9,109.95,72.86,0.2
2023-09-05 19:47:39.604073,CUST0148,Germany,ASUS TUF Gaming 32 Monitor,Monitor,7,375.98,274.95,0.15
2025-08-12 19:47:39.604073,CUST0168,Australia,Logitech G915 Keyboard,Keyboard,4,281.11,216.8,0.2
2024-07-10 19:47:39.604073,CUST0305,Canada,EVGA SuperNOVA 750 G6 PSU,Power Supply,5,123.22,94.14,0.05
2024-06-30 19:47:39.604073,CUST0440,Germany,Corsair RM850x PSU,Power Supply,2,148.15,91.38,0.05
2023-10-26 19:47:39.604073,CUST0278,France,ASUS ROG Strix Z690-F,Motherboard,3,440.01,394.6,0.15
2023-12-02 19:47:39.604073,CUST0134,Canada,Seagate Barracuda 4TB HDD,Storage,8,90.19,80.46,0.2
2025-04-23 19:47:39.604073,CUST0220,Canada,,Storage,2,84.26,71.62,0.15
2024-02-03 19:47:39.604073,CUST0444,Australia,Samsung 970 EVO 1TB SSD,Storage,3,100.04,75.69,0.1
2024-08-16 19:47:39.604073,CUST0268,USA,Logitech G915 Keyboard,Keyboard,ten,272.89,240.49,0.0
2023-11-20 19:47:39.604073,CUST0390,Brazil,Logitech G Pro Superlight,Mouse,5,121.8,101.87,0.2
2023-11-30 19:47:39.604073,CUST0444,USA,Corsair Vengeance 16GB DDR4,RAM,1,??,48.84,0.0
2024-06-19 19:47:39.604073,CUST0062,India,,Keyboard,9,257.32,171.41,0.15
2024-12-06 19:47:39.604073,CUST0087,UK,EVGA SuperNOVA 750 G6 PSU,Power Supply,1,114.91,61.52,0.05
2025-03-28 19:47:39.604073,CUST0221,France,Samsung 970 EVO 1TB SSD,Storage,3,98.48,87.12,0.0
2024-10-11 19:47:39.604073,CUST0244,India,Samsung 970 EVO 1TB SSD,Storage,7,82.18,41.59,0.05
2023-10-15 19:47:39.604073,CUST0041,France,Corsair Vengeance 16GB DDR4,RAM,8,86.0,68.65,0.0
2024-02-27 19:47:39.604073,CUST0273,Germany,Intel Core i9-13900K,CPU,9,663.06,388.3,0.05
2024-01-02 19:47:39.604073,CUST0363,USA,MSI B550 Tomahawk,Motherboard,8,211.25,144.99,0.1
2024-02-14 19:47:39.604073,CUST0447,India,,Mouse,8,139.43,88.59,0.1
2023-11-03 19:47:39.604073,CUST0138,Australia,NVIDIA RTX 4080,GPU,8,1180.53,951.81,0.15
2024-11-26 19:47:39.604073,CUST0185,Germany,HyperX Cloud II,Headset,7,108.4,72.27,0.05
2023-10-25 19:47:39.604073,CUST0057,Brazil,Intel Core i9-13900K,CPU,5,??,537.53,0.15
2023-10-05 19:47:39.604073,CUST0129,India,Logitech G Pro Superlight,Mouse,8,174.86,128.02,0.0
2024-03-11 19:47:39.604073,CUST0392,France,Logitech G Pro Superlight,Mouse,7,155.03,137.37,0.2
2025-07-28 19:47:39.604073,CUST0097,Canada,G.Skill Trident Z 32GB DDR5,RAM,2,214.02,107.13,0.1
2025-03-11 19:47:39.604073,CUST0344,UK,,Mouse,1,175.98,103.76,0.15
2024-11-21 19:47:39.604073,CUST0411,UK,SteelSeries Arctis 7,Headset,5,132.75,104.83,0.2
2025-06-15 19:47:39.604073,CUST0087,Canada,NVIDIA RTX 4070 Ti,GPU,7,776.12,544.85,0.0
2025-06-26 19:47:39.604073,CUST0205,UK,Logitech G Pro Superlight,Mouse,8,139.75,120.89,0.15
2024-05-07 19:47:39.604073,CUST0045,Australia,NVIDIA RTX 4080,GPU,8,1202.42,926.02,0.0
2024-11-20 19:47:39.604073,CUST0103,France,HyperX Cloud II,Headset,6,88.45,77.44,0.1
2024-03-07 19:47:39.604073,CUST0248,Brazil,NVIDIA RTX 4080,GPU,2,1074.46,793.24,0.2
2025-08-15 19:47:39.604073,CUST0425,India,Dell Ultrasharp 27 Monitor,Monitor,4,423.37,361.42,0.1
2024-05-26 19:47:39.604073,CUST0494,France,Razer DeathAdder V2,Mouse,6,58.5,38.17,0.05
2023-12-28 19:47:39.604073,CUST0482,USA,EVGA SuperNOVA 750 G6 PSU,Power Supply,2,117.02,96.61,0.15
2025-02-26 19:47:39.604073,CUST0008,,Corsair RM850x PSU,Power Supply,5,149.15,104.9,0.0
2024-07-03 19:47:39.604073,CUST0060,USA,Corsair Vengeance 16GB DDR4,RAM,3,85.66,72.58,0.0
2023-12-27 19:47:39.604073,CUST0427,UK,Razer DeathAdder V2,Mouse,3,??,31.9,0.15
2024-07-27 19:47:39.604073,CUST0213,USA,AMD Ryzen 7 5800X,CPU,4,289.86,250.16,0.2
2025-07-01 19:47:39.604073,CUST0165,Canada,Logitech G915 Keyboard,Keyboard,5,255.49,166.65,0.0
2023-12-04 19:47:39.604073,CUST0463,USA ,WD Black SN850 2TB SSD,Storage,5,208.34,110.41,0.2
2025-08-24 19:47:39.604073,CUST0124,India,,RAM,5,194.75,108.66,0.1
2024-03-21 19:47:39.604073,CUST0015,India,Razer Huntsman Elite,Keyboard,9,211.53,128.11,0.2
2025-05-03 19:47:39.604073,CUST0367,Brazil,AMD Ryzen 7 5800X,CPU,1,382.29,271.98,0.1
2025-06-14 19:47:39.604073,CUST0293,France,WD Black SN850 2TB SSD,Storage,1,239.41,169.2,0.1
2024-09-07 19:47:39.604073,CUST0051,Germany,Dell Ultrasharp 27 Monitor,Monitor,2,397.37,323.53,0.05
2025-04-18 19:47:39.604073,CUST0128,Germany,AMD Radeon RX 7900 XT,GPU,4,984.24,803.05,0.0
2023-09-18 19:47:39.604073,CUST0221,UK,NVIDIA RTX 4070 Ti,GPU,7,910.09,546.0,0.1
2025-08-11 19:47:39.604073,CUST0132,USA,EVGA SuperNOVA 750 G6 PSU,Power Supply,5,114.4,79.22,0.0
2024-08-17 19:47:39.604073,CUST0089,Canada,AMD Ryzen 7 5800X,CPU,8,346.88,174.13,0.1
2024-11-02 19:47:39.604073,CUST0130,Canada,ASUS ROG Strix Z690-F,Motherboard,4,322.76,263.05,0.1
2025-05-10 19:47:39.604073,CUST0113,France,Intel Core i9-13900K,CPU,8,593.53,443.81,0.0
2023-09-09 19:47:39.604073,CUST0417,UK,Razer DeathAdder V2,Mouse,3,71.38,57.89,0.0
2023-10-03 19:47:39.604073,CUST0351,India,MSI B550 Tomahawk,Motherboard,6,164.51,110.2,0.2
2023-12-05 19:47:39.604073,CUST0137,USA,Logitech G Pro Superlight,Mouse,3,173.18,125.69,0.15
2024-06-01 19:47:39.604073,CUST0468,France,NVIDIA RTX 4080,GPU,7,1227.46,817.2,0.15
2023-11-29 19:47:39.604073,CUST0374,UK,Corsair RM850x PSU,Power Supply,4,139.5,89.06,0.0
2024-12-17 19:47:39.604073,CUST0218,USA,G.Skill Trident Z 32GB DDR5,RAM,1,185.83,110.61,0.15
2024-01-30 19:47:39.604073,CUST0355,UK,AMD Ryzen 7 5800X,CPU,9,??,304.21,0.2
2023-09-06 19:47:39.604073,CUST0139,UK,Samsung 970 EVO 1TB SSD,Storage,1,86.0,50.44,0.1
2024-03-17 19:47:39.604073,CUST0098,Australia,Samsung 970 EVO 1TB SSD,Storage,1,77.88,54.51,0.15
2024-08-25 19:47:39.604073,CUST0056,UK,Logitech G Pro Superlight,Mouse,8,124.06,77.47,0.0
2025-07-17 19:47:39.604073,CUST0427,USA,SteelSeries Arctis 7,Headset,1,131.09,74.71,0.2
2023-09-19 19:47:39.604073,CUST0339,USA,Razer DeathAdder V2,Mouse,3,53.05,40.48,0.05
2025-01-02 19:47:39.604073,CUST0425,UK,Logitech G915 Keyboard,Keyboard,9,264.57,151.83,0.1
2025-06-12 19:47:39.604073,CUST0332,UK,MSI B550 Tomahawk,Motherboard,7,210.64,174.45,0.15
2025-03-24 19:47:39.604073,CUST0201,France,WD Black SN850 2TB SSD,Storage,3,170.16,139.11,0.0
2024-04-29 19:47:39.604073,CUST0224,UK,Razer Huntsman Elite,Keyboard,6,198.93,159.64,0.05
2024-06-09 19:47:39.604073,CUST0378,UK,Razer DeathAdder V2,Mouse,ten,51.39,30.8,0.0
2023-12-10 19:47:39.604073,CUST0259,India,WD Black SN850 2TB SSD,Storage,6,204.48,143.86,0.15
2025-04-11 19:47:39.604073,CUST0438,USA,Logitech G915 Keyboard,Keyboard,6,298.35,159.42,0.1
2024-02-23 19:47:39.604073,CUST0438,USA,NVIDIA RTX 4080,GPU,9,1413.06,956.28,0.1
2023-11-01 19:47:39.604073,CUST0079,Canada,Corsair RM850x PSU,Power Supply,4,125.21,82.55,0.1
2024-02-24 19:47:39.604073,CUST0020,India,Dell Ultrasharp 27 Monitor,Monitor,7,432.41,307.77,0.0
2025-05-06 19:47:39.604073,CUST0279,UK,NVIDIA RTX 4070 Ti,GPU,2,844.8,618.6,0.0
2025-02-21 19:47:39.604073,CUST0025,Brazil,AMD Radeon RX 7900 XT,GPU,1,1008.61,675.42,0.1
2023-11-26 19:47:39.604073,CUST0191,UK,EVGA SuperNOVA 750 G6 PSU,Power Supply,6,88.31,46.65,0.0
2024-10-07 19:47:39.604073,CUST0264,Germany,ASUS ROG Strix Z690-F,Motherboard,2,354.38,187.83,0.05
2023-11-24 19:47:39.604073,CUST0059,Brazil,Logitech G915 Keyboard,Keyboard,8,260.54,191.58,0.0
2023-09-15 19:47:39.604073,CUST0206,Australia,Corsair RM850x PSU,Power Supply,9,149.39,94.85,0.0
2025-08-02 19:47:39.604073,CUST0309,France,,GPU,8,732.65,573.42,0.0
2025-02-01 19:47:39.604073,CUST0387,Australia,ASUS ROG Strix Z690-F,Motherboard,3,323.91,215.71,0.2
2023-11-05 19:47:39.604073,CUST0114,Brazil,NVIDIA RTX 4070 Ti,GPU,6,685.95,523.42,0.05
2024-09-10 19:47:39.604073,CUST0440,Canada,NVIDIA RTX 4080,GPU,3,1433.79,1272.71,0.1
2025-07-15 19:47:39.604073,CUST0498,India,AMD Radeon RX 7900 XT,GPU,1,839.12,481.92,0.15
2025-03-26 19:47:39.604073,CUST0049,France,Razer DeathAdder V2,Mouse,8,61.67,54.03,0.15
2023-09-10 19:47:39.604073,CUST0455,Germany ,HyperX Cloud II,Headset,1,106.17,83.15,0.1
2023-09-03 19:47:39.604073,CUST0431,France,AMD Radeon RX 7900 XT,GPU,1,1053.84,623.88,0.2
2024-12-16 19:47:39.604073,CUST0310,Australia,Seagate Barracuda 4TB HDD,Storage,9,115.79,93.34,0.05
2024-11-16 19:47:39.604073,CUST0426,Canada,G.Skill Trident Z 32GB DDR5,RAM,3,217.5,179.7,0.1
2024-03-15 19:47:39.604073,CUST0387,Brazil,SteelSeries Arctis 7,Headset,5,139.48,121.45,0.15
2024-01-21 19:47:39.604073,CUST0449,India,Logitech G915 Keyboard,Keyboard,4,296.82,215.67,0.15
2024-01-16 19:47:39.604073,CUST0206,Australia,Corsair RM850x PSU,Power Supply,1,122.39,65.54,0.2
2025-04-19 19:47:39.604073,CUST0174,,MSI B550 Tomahawk,Motherboard,5,209.09,162.36,0.0
2024-09-14 19:47:39.604073,CUST0098,Canada,Logitech G Pro Superlight,Mouse,7,164.15,131.84,0.05
2024-04-25 19:47:39.604073,CUST0072,Canada,ASUS TUF Gaming 32 Monitor,Monitor,8,??,152.75,0.2
2024-08-07 19:47:39.604073,CUST0256,Brazil,Intel Core i9-13900K,CPU,7,596.68,526.71,0.1
2023-11-16 19:47:39.604073,CUST0293,France,ASUS ROG Strix Z690-F,Motherboard,4,352.6,250.39,0.2
2025-04-06 19:47:39.604073,CUST0341,India,Dell Ultrasharp 27 Monitor,Monitor,2,533.7,351.69,0.1
2025-04-02 19:47:39.604073,CUST0429,Brazil,HyperX Cloud II,Headset,8,99.75,85.77,0.05
2025-03-08 19:47:39.604073,CUST0182,India,EVGA SuperNOVA 750 G6 PSU,Power Supply,9,129.47,97.4,0.1
2025-06-09 19:47:39.604073,CUST0154,Australia,Dell Ultrasharp 27 Monitor,Monitor,4,490.74,364.81,0.0
2024-03-17 19:47:39.604073,CUST0264,Brazil,WD Black SN850 2TB SSD,Storage,5,205.95,165.64,0.0
2025-02-23 19:47:39.604073,CUST0156,UK,ASUS TUF Gaming 32 Monitor,Monitor,5,332.79,283.09,0.2
2024-07-31 19:47:39.604073,CUST0033,India,MSI B550 Tomahawk,Motherboard,9,176.64,90.19,0.0
2024-08-22 19:47:39.604073,CUST0121,India,Dell Ultrasharp 27 Monitor,Monitor,9,366.5,294.28,0.05
2025-07-07 19:47:39.604073,CUST0200,Australia,SteelSeries Arctis 7,Headset,7,164.56,135.71,0.0
2024-11-16 19:47:39.604073,CUST0033,,SteelSeries Arctis 7,Headset,3,145.1,92.7,0.05
2025-05-23 19:47:39.604073,CUST0069,Germany,Razer DeathAdder V2,Mouse,7,51.94,42.17,0.15
2023-12-08 19:47:39.604073,CUST0026,Germany,Razer DeathAdder V2,Mouse,4,50.36,43.53,0.05
2024-10-11 19:47:39.604073,CUST0043,India,Corsair Vengeance 16GB DDR4,RAM,7,80.82,49.24,0.15
2024-07-19 19:47:39.604073,CUST0249,India,NVIDIA RTX 4070 Ti,GPU,6,898.43,763.8,0.1
2025-04-18 19:47:39.604073,CUST0310,Australia,Corsair Vengeance 16GB DDR4,RAM,8,83.73,73.16,0.15
2024-10-08 19:47:39.604073,CUST0310,USA,ASUS TUF Gaming 32 Monitor,Monitor,2,305.36,153.33,0.05
2025-06-10 19:47:39.604073,CUST0452,France,SteelSeries Arctis 7,Headset,8,168.89,95.49,0.15
2025-07-13 19:47:39.604073,CUST0367,Brazil,Razer Huntsman Elite,Keyboard,7,238.52,121.51,0.1
2024-04-17 19:47:39.604073,CUST0238,,,Monitor,2,406.87,331.35,0.2
2024-05-14 19:47:39.604073,CUST0153,UK,ASUS ROG Strix Z690-F,Motherboard,2,377.62,319.48,0.2
2024-08-05 19:47:39.604073,CUST0253,Brazil,AMD Ryzen 7 5800X,CPU,3,404.82,269.72,0.1
2024-04-28 19:47:39.604073,CUST0209,USA,Dell Ultrasharp 27 Monitor,Monitor,6,439.25,359.06,0.1
2024-06-08 19:47:39.604073,CUST0006,Canada,AMD Radeon RX 7900 XT,GPU,4,??,653.95,0.0
2025-03-11 19:47:39.604073,CUST0384,USA,HyperX Cloud II,Headset,8,119.74,93.5,0.0
2023-08-27 19:47:39.604073,CUST0434,France,WD Black SN850 2TB SSD,Storage,2,189.37,141.1,0.2
2025-02-08 19:47:39.604073,CUST0317,Australia,Logitech G Pro Superlight,Mouse,4,153.68,130.03,0.2
2024-08-31 19:47:39.604073,CUST0189,Australia,Razer Huntsman Elite,Keyboard,1,186.74,162.36,0.0
2024-05-21 19:47:39.604073,CUST0022,Australia,Logitech G915 Keyboard,Keyboard,1,282.3,158.45,0.15
2023-08-30 19:47:39.604073,CUST0071,Germany,ASUS ROG Strix Z690-F,Motherboard,9,470.92,321.91,0.05
2024-02-01 19:47:39.604073,CUST0375,UK,SteelSeries Arctis 7,Headset,1,166.5,87.11,0.1
2023-11-16 19:47:39.604073,CUST0340,UK ,Samsung 970 EVO 1TB SSD,Storage,9,74.0,61.69,0.0
2024-04-07 19:47:39.604073,CUST0074,Germany,AMD Radeon RX 7900 XT,GPU,7,918.69,459.56,0.2
2024-01-23 19:47:39.604073,CUST0393,Canada,,GPU,3,1330.37,1010.31,0.2
2025-02-24 19:47:39.604073,CUST0264,Australia,ASUS ROG Strix Z690-F,Motherboard,6,385.2,214.18,0.1
2023-12-07 19:47:39.604073,CUST0075,UK,Razer Huntsman Elite,Keyboard,1,218.53,133.86,0.2
2023-08-28 19:47:39.604073,CUST0494,Canada,HyperX Cloud II,Headset,1,104.1,88.69,0.0
2023-12-24 19:47:39.604073,CUST0445,UK,Razer DeathAdder V2,Mouse,3,49.47,42.03,0.05
2025-08-16 19:47:39.604073,CUST0290,France,Logitech G Pro Superlight,Mouse,3,136.16,115.71,0.15
2025-02-28 19:47:39.604073,CUST0342,,Intel Core i9-13900K,CPU,9,587.07,469.22,0.2
2024-09-28 19:47:39.604073,CUST0253,Australia,Logitech G Pro Superlight,Mouse,3,155.01,93.12,0.15
2024-04-29 19:47:39.604073,CUST0040,USA,NVIDIA RTX 4070 Ti,GPU,7,767.74,632.1,0.05
2024-10-30 19:47:39.604073,CUST0396,Germany,AMD Ryzen 7 5800X,CPU,ten,351.75,309.95,0.15
2024-01-04 19:47:39.604073,CUST0371,UK,Intel Core i9-13900K,CPU,7,542.07,394.45,0.1
2025-02-21 19:47:39.604073,CUST0093,Canada,Seagate Barracuda 4TB HDD,Storage,3,91.79,51.06,0.05
2024-10-15 19:47:39.604073,CUST0158,Australia,NVIDIA RTX 4070 Ti,GPU,2,699.3,531.35,0.0
2025-02-12 19:47:39.604073,CUST0309,Canada,Dell Ultrasharp 27 Monitor,Monitor,5,426.36,269.92,0.0
2024-12-09 19:47:39.604073,CUST0416,France,ASUS ROG Strix Z690-F,Motherboard,6,414.15,324.1,0.05
2024-05-08 19:47:39.604073,CUST0035,Germany,SteelSeries Arctis 7,Headset,7,140.05,89.44,0.05
2023-10-29 19:47:39.604073,CUST0282,France,NVIDIA RTX 4080,GPU,7,1059.28,684.44,0.2
2025-06-07 19:47:39.604073,CUST0246,Brazil,Logitech G915 Keyboard,Keyboard,3,238.43,159.73,0.15
2024-01-25 19:47:39.604073,CUST0341,Germany,Corsair Vengeance 16GB DDR4,RAM,2,82.92,55.15,0.0
2024-04-20 19:47:39.604073,CUST0253,Canada,AMD Radeon RX 7900 XT,GPU,9,735.44,602.07,0.1
2025-03-06 19:47:39.604073,CUST0114,,ASUS ROG Strix Z690-F,Motherboard,1,332.53,212.87,0.0
2023-11-10 19:47:39.604073,CUST0037,Australia,Intel Core i9-13900K,CPU,1,695.68,426.08,0.0
2025-01-06 19:47:39.604073,CUST0087,Australia,Corsair RM850x PSU,Power Supply,8,104.15,86.78,0.0
2024-05-06 19:47:39.604073,CUST0297,Canada,Intel Core i9-13900K,CPU,9,494.55,416.48,0.05
2025-05-14 19:47:39.604073,CUST0336,USA,Samsung 970 EVO 1TB SSD,Storage,7,106.32,72.72,0.0
2024-03-06 19:47:39.604073,CUST0414,France,,Motherboard,1,462.67,307.32,0.2
2024-02-29 19:47:39.604073,CUST0370,Australia,AMD Ryzen 7 5800X,CPU,2,356.38,314.74,0.2
2024-04-04 19:47:39.604073,CUST0381,Brazil,Samsung 970 EVO 1TB SSD,Storage,5,105.84,53.44,0.0
2023-12-07 19:47:39.604073,CUST0265,USA,AMD Radeon RX 7900 XT,GPU,1,800.78,464.94,0.05
2023-12-17 19:47:39.604073,CUST0275,Brazil,Logitech G915 Keyboard,Keyboard,5,271.13,188.86,0.2
2025-08-22 19:47:39.604073,CUST0476,Brazil,ASUS TUF Gaming 32 Monitor,Monitor,8,360.15,228.03,0.0
2025-08-18 19:47:39.604073,CUST0428,Brazil,Dell Ultrasharp 27 Monitor,Monitor,5,538.69,457.7,0.05
2024-06-30 19:47:39.604073,CUST0284,Canada,ASUS TUF Gaming 32 Monitor,Monitor,9,384.3,198.51,0.2
2025-08-14 19:47:39.604073,CUST0263,UK,NVIDIA RTX 4080,GPU,7,1099.67,649.06,0.05
2025-08-07 19:47:39.604073,CUST0476,Brazil ,MSI B550 Tomahawk,Motherboard,5,193.33,152.23,0.1
2025-02-26 19:47:39.604073,CUST0107,France,AMD Ryzen 7 5800X,CPU,8,419.57,260.46,0.1
2024-07-05 19:47:39.604073,CUST0162,France,Dell Ultrasharp 27 Monitor,Monitor,9,420.02,210.99,0.2
2024-11-27 19:47:39.604073,CUST0187,France,Logitech G915 Keyboard,Keyboard,9,264.32,171.02,0.2
2025-06-08 19:47:39.604073,CUST0216,UK,Razer DeathAdder V2,Mouse,3,65.85,41.64,0.2
2024-05-11 19:47:39.604073,CUST0047,Brazil,Samsung 970 EVO 1TB SSD,Storage,4,98.97,58.37,0.0
2024-11-05 19:47:39.604073,CUST0494,Canada,AMD Ryzen 7 5800X,CPU,7,359.53,291.86,0.0
2025-06-02 19:47:39.604073,CUST0043,India,ASUS TUF Gaming 32 Monitor,Monitor,8,317.29,247.12,0.0
2024-05-25 19:47:39.604073,CUST0248,Australia,Corsair Vengeance 16GB DDR4,RAM,5,89.13,74.99,0.05
2024-11-08 19:47:39.604073,CUST0034,Australia,Corsair Vengeance 16GB DDR4,RAM,4,64.45,39.89,0.05
2024-09-17 19:47:39.604073,CUST0113,USA,Corsair RM850x PSU,Power Supply,3,146.2,104.14,0.2
2024-11-18 19:47:39.604073,CUST0227,UK,AMD Radeon RX 7900 XT,GPU,1,1030.95,561.38,0.15
2024-05-16 19:47:39.604073,CUST0210,Brazil,Corsair RM850x PSU,Power Supply,7,136.51,74.3,0.2
2023-12-15 19:47:39.604073,CUST0183,,G.Skill Trident Z 32GB DDR5,RAM,5,171.63,97.25,0.1
2024-12-31 19:47:39.604073,CUST0168,Australia,Logitech G915 Keyboard,Keyboard,8,262.39,204.09,0.15
2023-09-22 19:47:39.604073,CUST0345,UK,Razer DeathAdder V2,Mouse,4,50.57,43.46,0.2
2024-08-23 19:47:39.604073,CUST0428,Brazil,Dell Ultrasharp 27 Monitor,Monitor,8,383.22,322.76,0.15
2024-09-01 19:47:39.604073,CUST0379,Australia,Logitech G Pro Superlight,Mouse,2,131.63,112.83,0.1
2023-09-18 19:47:39.604073,CUST0274,,WD Black SN850 2TB SSD,Storage,6,198.26,134.42,0.15
2024-10-02 19:47:39.604073,CUST0466,Germany,Seagate Barracuda 4TB HDD,Storage,3,93.6,62.65,0.0
2025-02-04 19:47:39.604073,CUST0294,Australia,ASUS ROG Strix Z690-F,Motherboard,8,427.58,315.34,0.2
2025-03-26 19:47:39.604073,CUST0272,France,ASUS TUF Gaming 32 Monitor,Monitor,6,316.5,199.49,0.2
2025-03-27 19:47:39.604073,CUST0387,France,G.Skill Trident Z 32GB DDR5,RAM,3,170.21,150.33,0.0
2025-01-19 19:47:39.604073,CUST0147,Brazil,Samsung 970 EVO 1TB SSD,Storage,9,78.25,41.05,0.15
2024-07-16 19:47:39.604073,CUST0183,USA,G.Skill Trident Z 32GB DDR5,RAM,2,184.8,139.95,0.2
2024-10-23 19:47:39.604073,CUST0414,USA,Razer Huntsman Elite,Keyboard,2,170.35,142.85,0.05
2024-06-06 19:47:39.604073,CUST0431,France,WD Black SN850 2TB SSD,Storage,1,160.56,139.52,0.2
2025-01-09 19:47:39.604073,CUST0255,France,ASUS ROG Strix Z690-F,Motherboard,9,389.18,279.07,0.1
2023-09-10 19:47:39.604073,CUST0126,UK,ASUS TUF Gaming 32 Monitor,Monitor,1,397.89,264.99,0.15
2024-08-21 19:47:39.604073,CUST0118,UK,SteelSeries Arctis 7,Headset,1,134.83,121.25,0.0
2025-01-15 19:47:39.604073,CUST0483,Canada,NVIDIA RTX 4070 Ti,GPU,4,796.97,646.36,0.05
2024-07-26 19:47:39.604073,CUST0074,UK,NVIDIA RTX 4070 Ti,GPU,1,677.42,514.93,0.2
2025-03-18 19:47:39.604073,CUST0293,Canada,Logitech G Pro Superlight,Mouse,9,179.56,107.34,0.2
2025-02-04 19:47:39.604073,CUST0070,Canada,SteelSeries Arctis 7,Headset,7,133.16,107.6,0.2
2024-09-04 19:47:39.604073,CUST0210,Australia ,NVIDIA RTX 4070 Ti,GPU,7,761.78,519.34,0.05
2024-12-23 19:47:39.604073,CUST0158,UK,Logitech G Pro Superlight,Mouse,5,157.48,79.84,0.15
2025-05-08 19:47:39.604073,CUST0082,India,WD Black SN850 2TB SSD,Storage,2,175.0,126.88,0.2
2024-05-20 19:47:39.604073,CUST0326,UK,SteelSeries Arctis 7,Headset,1,175.73,117.67,0.1
2025-01-13 19:47:39.604073,CUST0330,,Logitech G915 Keyboard,Keyboard,7,213.68,125.11,0.15
2023-10-18 19:47:39.604073,CUST0017,India,Dell Ultrasharp 27 Monitor,Monitor,9,450.32,369.93,0.1
2023-10-11 19:47:39.604073,CUST0039,Brazil,Samsung 970 EVO 1TB SSD,Storage,5,105.07,78.92,0.15
2024-04-08 19:47:39.604073,CUST0187,Germany,G.Skill Trident Z 32GB DDR5,RAM,9,162.87,93.05,0.2
2024-01-15 19:47:39.604073,CUST0305,Australia,EVGA SuperNOVA 750 G6 PSU,Power Supply,4,100.08,58.46,0.05
2024-05-09 19:47:39.604073,CUST0463,India,G.Skill Trident Z 32GB DDR5,RAM,5,205.47,104.79,0.15
2023-09-13 19:47:39.604073,CUST0429,Brazil,NVIDIA RTX 4070 Ti,GPU,8,787.04,701.24,0.05
2024-08-28 19:47:39.604073,CUST0234,Germany,NVIDIA RTX 4070 Ti,GPU,9,833.52,691.8,0.1
2025-02-07 19:47:39.604073,CUST0260,France,Logitech G Pro Superlight,Mouse,1,124.17,64.32,0.05
2023-12-26 19:47:39.604073,CUST0346,Germany,Corsair Vengeance 16GB DDR4,RAM,9,73.04,47.0,0.1
2025-02-01 19:47:39.604073,CUST0496,India,WD Black SN850 2TB SSD,Storage,5,170.55,129.79,0.05
2024-03-09 19:47:39.604073,CUST0091,Australia,,Monitor,2,??,297.52,0.15
2024-11-02 19:47:39.604073,CUST0236,Canada,Logitech G Pro Superlight,Mouse,1,159.09,100.45,0.1
2023-11-25 19:47:39.604073,CUST0233,Australia,G.Skill Trident Z 32GB DDR5,RAM,5,170.67,106.76,0.05
2025-07-16 19:47:39.604073,CUST0270,UK,NVIDIA RTX 4080,GPU,4,1313.46,701.59,0.2
2025-05-26 19:47:39.604073,CUST0286,France ,SteelSeries Arctis 7,Headset,2,133.42,68.98,0.05
2024-09-17 19:47:39.604073,CUST0489,Australia,NVIDIA RTX 4070 Ti,GPU,9,872.55,648.94,0.2
2024-07-09 19:47:39.604073,CUST0375,India,Samsung 970 EVO 1TB SSD,Storage,4,73.51,62.25,0.1
2024-02-17 19:47:39.604073,CUST0247,USA,ASUS ROG Strix Z690-F,Motherboard,6,437.5,219.69,0.15
2025-07-12 19:47:39.604073,CUST0048,India,SteelSeries Arctis 7,Headset,3,132.65,69.57,0.05
2025-02-25 19:47:39.604073,CUST0174,Australia,,Storage,7,168.83,95.6,0.05
2025-06-04 19:47:39.604073,CUST0351,Germany,HyperX Cloud II,Headset,4,114.62,59.64,0.0
2025-01-29 19:47:39.604073,CUST0077,France,G.Skill Trident Z 32GB DDR5,RAM,2,190.98,121.25,0.1
2024-12-06 19:47:39.604073,CUST0293,USA,Razer DeathAdder V2,Mouse,1,62.3,45.54,0.1
2023-11-07 19:47:39.604073,CUST0015,None ,EVGA SuperNOVA 750 G6 PSU,Power Supply,3,107.15,67.45,0.05
2025-07-25 19:47:39.604073,CUST0048,Germany,HyperX Cloud II,Headset,8,108.22,64.1,0.15
2025-08-25 19:47:39.604073,CUST0491,UK,Dell Ultrasharp 27 Monitor,Monitor,4,437.94,273.29,0.15
2025-04-29 19:47:39.604073,CUST0166,,WD Black SN850 2TB SSD,Storage,3,183.3,150.98,0.05
2023-11-29 19:47:39.604073,CUST0344,Germany,AMD Ryzen 7 5800X,CPU,3,323.47,190.66,0.05
2023-10-13 19:47:39.604073,CUST0343,USA,ASUS TUF Gaming 32 Monitor,Monitor,4,399.64,277.09,0.1
2024-03-31 19:47:39.604073,CUST0166,Brazil,Dell Ultrasharp 27 Monitor,Monitor,2,457.3,317.04,0.15
2025-03-28 19:47:39.604073,CUST0184,Brazil,HyperX Cloud II,Headset,1,91.51,69.58,0.15
2024-02-20 19:47:39.604073,CUST0174,India,Razer Huntsman Elite,Keyboard,8,204.56,164.98,0.15
2024-06-13 19:47:39.604073,CUST0124,USA,,Storage,3,201.49,119.0,0.0
2024-09-14 19:47:39.604073,CUST0219,France,NVIDIA RTX 4070 Ti,GPU,4,818.87,550.79,0.1
2024-01-02 19:47:39.604073,CUST0445,India,G.Skill Trident Z 32GB DDR5,RAM,8,180.12,109.44,0.15
