Date,Customer ID,Country,Product,Product Category,Units Sold,Product Price,Product Cost,Discount,Sale ID,Month,Year,Discount Revenue,Total Cost,Profit,Customer Type
10/14/2024,CUST0182,India,WD Black SN850 2TB SSD,Storage,10,203.55,119.44,0.1,1462,October,2024,1831.95,1194.4,637.55,Individual
5/18/2025,CUST0383,Australia,ASUS TUF Gaming 32 Monitor,Monitor,4,349.85,284.52,0.1,1463,May,2025,1259.46,1138.08,121.38,Business
2/3/2024,CUST0262,France,Dell Ultrasharp 27 Monitor,Monitor,5,399.68,310.68,0,1464,February,2024,1998.4,1553.4,445,Business
7/27/2024,CUST0213,Germany,AMD Ryzen 7 5800X,CPU,4,289.86,250.16,0.2,1465,July,2024,927.552,1000.64,-73.088,Individual
4/26/2024,CUST0405,India,WD Black SN850 2TB SSD,Storage,1,183.73,151.64,0.2,1466,April,2024,146.984,151.64,-4.656,Business
11/13/2024,CUST0202,UK,Dell Ultrasharp 27 Monitor,Monitor,8,453.42,236.94,0.15,1467,November,2024,3083.256,1895.52,1187.736,Business
7/1/2025,CUST0165,Australia,Logitech G915 Keyboard,Keyboard,5,255.49,166.65,0,1468,July,2025,1277.45,833.25,444.2,Individual
10/15/2023,CUST0240,Germany,ASUS TUF Gaming 32 Monitor,Monitor,5,281.83,150.1,0.2,1469,October,2023,1127.32,750.5,376.82,Business
12/4/2023,CUST0463,Canada,WD Black SN850 2TB SSD,Storage,5,208.34,110.41,0.2,1470,December,2023,833.36,552.05,281.31,Reseller
8/15/2025,CUST0218,Canada,EVGA SuperNOVA 750 G6 PSU,Power Supply,7,123.11,91.9,0.1,1471,August,2025,775.593,643.3,132.293,Individual
8/24/2025,CUST0124,Germany,G.Skill Trident Z 32GB DDR5,RAM,5,194.75,108.66,0.1,1472,August,2025,876.375,543.3,333.075,Individual
11/12/2024,CUST0178,Canada,Corsair RM850x PSU,Power Supply,8,118.02,84.5,0.2,1473,November,2024,755.328,676,79.328,Business
10/15/2023,CUST0278,India,Razer DeathAdder V2,Mouse,7,71.13,38.83,0,1474,October,2023,497.91,271.81,226.1,Reseller
3/21/2024,CUST0015,Canada,Razer Huntsman Elite,Keyboard,9,211.53,128.11,0.2,1475,March,2024,1523.016,1152.99,370.026,Reseller
5/3/2025,CUST0367,UK,AMD Ryzen 7 5800X,CPU,1,382.29,271.98,0.1,1476,May,2025,344.061,271.98,72.081,Individual
8/3/2024,CUST0254,France,Logitech G Pro Superlight,Mouse,9,123.92,67.47,0.05,1477,August,2024,1059.516,607.23,452.286,Reseller
4/21/2025,CUST0176,Canada,SteelSeries Arctis 7,Headset,3,172.21,114.4,0.05,1478,April,2025,490.7985,343.2,147.5985,Reseller
6/14/2025,CUST0293,Australia,WD Black SN850 2TB SSD,Storage,1,239.41,169.2,0.1,1479,June,2025,215.469,169.2,46.269,Reseller
3/5/2025,CUST0098,Canada,EVGA SuperNOVA 750 G6 PSU,Power Supply,2,109.99,96.17,0.1,1480,March,2025,197.982,192.34,5.642,Business
9/7/2024,CUST0051,France,Dell Ultrasharp 27 Monitor,Monitor,2,397.37,323.53,0.05,1481,September,2024,755.003,647.06,107.943,Individual
8/2/2025,CUST0372,France,NVIDIA RTX 4070 Ti,GPU,7,780.8,691.58,0.2,1482,August,2025,4372.48,4841.06,-468.58,Reseller
8/8/2025,CUST0494,Australia,Razer Huntsman Elite,Keyboard,2,190.54,108.39,0.05,1483,August,2025,362.026,216.78,145.246,Business
9/8/2024,CUST0495,Germany,ASUS TUF Gaming 32 Monitor,Monitor,9,352.38,186.98,0.1,1484,September,2024,2854.278,1682.82,1171.458,Individual
4/18/2025,CUST0128,Canada,AMD Radeon RX 7900 XT,GPU,4,984.24,803.05,0,1485,April,2025,3936.96,3212.2,724.76,Individual
8/5/2024,CUST0149,Australia,G.Skill Trident Z 32GB DDR5,RAM,6,207.02,147.24,0.1,1486,August,2024,1117.908,883.44,234.468,Reseller
11/28/2023,CUST0247,India,Corsair RM850x PSU,Power Supply,5,139.43,122.16,0.1,1487,November,2023,627.435,610.8,16.635,Reseller
12/13/2024,CUST0490,UK,Logitech G Pro Superlight,Mouse,7,172.44,86.52,0,1488,December,2024,1207.08,605.64,601.44,Business
9/18/2023,CUST0221,USA,NVIDIA RTX 4070 Ti,GPU,7,910.09,546,0.1,1489,September,2023,5733.567,3822,1911.567,Business
7/1/2024,CUST0105,USA,ASUS ROG Strix Z690-F,Motherboard,5,400.51,270.89,0,1490,July,2024,2002.55,1354.45,648.1,Business
8/11/2025,CUST0132,Australia,EVGA SuperNOVA 750 G6 PSU,Power Supply,5,114.4,79.22,0,1491,August,2025,572,396.1,175.9,Individual
11/19/2023,CUST0312,France,WD Black SN850 2TB SSD,Storage,9,165.38,83.11,0.05,1492,November,2023,1413.999,747.99,666.009,Business
12/14/2024,CUST0095,Canada,Samsung 970 EVO 1TB SSD,Storage,7,73.59,57.48,0.1,1493,December,2024,463.617,402.36,61.257,Individual
11/28/2023,CUST0093,USA,WD Black SN850 2TB SSD,Storage,7,208.95,185.42,0.05,1494,November,2023,1389.5175,1297.94,91.5775,Reseller
7/25/2025,CUST0498,France,AMD Ryzen 7 5800X,CPU,2,414.6,235.8,0.1,1495,July,2025,746.28,471.6,274.68,Individual
8/17/2024,CUST0089,India,AMD Ryzen 7 5800X,CPU,8,346.88,174.13,0.1,1496,August,2024,2497.536,1393.04,1104.496,Individual
7/14/2025,CUST0192,Australia,Seagate Barracuda 4TB HDD,Storage,3,98.22,66.13,0.05,1497,July,2025,279.927,198.39,81.537,Reseller
6/28/2024,CUST0326,Canada,ASUS ROG Strix Z690-F,Motherboard,5,465.96,287.85,0.15,1498,June,2024,1980.33,1439.25,541.08,Individual
11/6/2024,CUST0494,Australia,Samsung 970 EVO 1TB SSD,Storage,8,105.95,76.47,0.05,1499,November,2024,805.22,611.76,193.46,Business
11/2/2024,CUST0130,Australia,ASUS ROG Strix Z690-F,Motherboard,4,322.76,263.05,0.1,1500,November,2024,1161.936,1052.2,109.736,Individual
4/6/2024,CUST0493,France,Logitech G Pro Superlight,Mouse,6,176.25,118.16,0.1,1501,April,2024,951.75,708.96,242.79,Business
5/10/2025,CUST0113,Canada,Intel Core i9-13900K,CPU,8,593.53,443.81,0,1502,May,2025,4748.24,3550.48,1197.76,Reseller
8/31/2023,CUST0006,India,Seagate Barracuda 4TB HDD,Storage,7,85.46,50.14,0.2,1503,August,2023,478.576,350.98,127.596,Individual
9/16/2023,CUST0347,Brazil,Razer DeathAdder V2,Mouse,5,52.42,38.4,0.05,1504,September,2023,248.995,192,56.995,Individual
10/15/2024,CUST0358,France,ASUS ROG Strix Z690-F,Motherboard,4,473.69,310.22,0.2,1505,October,2024,1515.808,1240.88,274.928,Reseller
9/9/2023,CUST0417,UK,Razer DeathAdder V2,Mouse,3,71.38,57.89,0,1506,September,2023,214.14,173.67,40.47,Business
1/8/2025,CUST0051,France,ASUS ROG Strix Z690-F,Motherboard,4,457.98,284.57,0.05,1507,January,2025,1740.324,1138.28,602.044,Individual
2/28/2024,CUST0217,Germany,Logitech G Pro Superlight,Mouse,10,168.69,88.95,0.05,1508,February,2024,1602.555,889.5,713.055,Individual
9/11/2023,CUST0044,Germany,Logitech G915 Keyboard,Keyboard,5,234.87,175.81,0,1509,September,2023,1174.35,879.05,295.3,Business
7/6/2024,CUST0429,India,ASUS TUF Gaming 32 Monitor,Monitor,6,412.58,311.45,0.15,1510,July,2024,2104.158,1868.7,235.458,Reseller
10/3/2023,CUST0351,USA,MSI B550 Tomahawk,Motherboard,6,164.51,110.2,0.2,1511,October,2023,789.648,661.2,128.448,Reseller
5/30/2024,CUST0407,India,Corsair RM850x PSU,Power Supply,6,124.21,74.26,0.05,1512,May,2024,707.997,445.56,262.437,Reseller
12/5/2023,CUST0137,France,Logitech G Pro Superlight,Mouse,3,173.18,125.69,0.15,1513,December,2023,441.609,377.07,64.539,Reseller
6/1/2024,CUST0468,Canada,NVIDIA RTX 4080,GPU,7,1227.46,817.2,0.15,1514,June,2024,7303.387,5720.4,1582.987,Business
9/26/2024,CUST0203,India,Corsair Vengeance 16GB DDR4,RAM,1,79.97,70.29,0.15,1515,September,2024,67.9745,70.29,-2.3155,Individual
4/19/2025,CUST0103,Germany,Corsair Vengeance 16GB DDR4,RAM,9,93.76,60.51,0.05,1516,April,2025,801.648,544.59,257.058,Reseller
11/29/2023,CUST0374,Australia,Corsair RM850x PSU,Power Supply,4,139.5,89.06,0,1517,November,2023,558,356.24,201.76,Business
8/31/2024,CUST0262,France,Razer Huntsman Elite,Keyboard,5,190.61,117.71,0.2,1518,August,2024,762.44,588.55,173.89,Business
4/17/2024,CUST0238,Canada,Dell Ultrasharp 27 Monitor,Monitor,2,406.87,331.35,0.2,1519,April,2024,650.992,662.7,-11.708,Business
2/16/2025,CUST0385,Brazil,NVIDIA RTX 4080,GPU,7,1113.3,586.86,0.05,1520,February,2025,7403.445,4108.02,3295.425,Individual
12/17/2024,CUST0218,Canada,G.Skill Trident Z 32GB DDR5,RAM,1,185.83,110.61,0.15,1521,December,2024,157.9555,110.61,47.3455,Individual
6/9/2024,CUST0060,UK,SteelSeries Arctis 7,Headset,4,123.93,87.84,0.15,1522,June,2024,421.362,351.36,70.002,Individual
4/25/2024,CUST0330,Canada,Razer Huntsman Elite,Keyboard,9,162.73,124.83,0,1523,April,2024,1464.57,1123.47,341.1,Individual
5/14/2024,CUST0153,UK,ASUS ROG Strix Z690-F,Motherboard,2,377.62,319.48,0.2,1524,May,2024,604.192,638.96,-34.768,Reseller
8/5/2024,CUST0253,Australia,AMD Ryzen 7 5800X,CPU,3,404.82,269.72,0.1,1525,August,2024,1093.014,809.16,283.854,Reseller
1/30/2024,CUST0355,Australia,AMD Ryzen 7 5800X,CPU,9,446.19,304.21,0.2,1526,January,2024,3212.568,2737.89,474.678,Reseller
4/28/2024,CUST0209,Australia,Dell Ultrasharp 27 Monitor,Monitor,6,439.25,359.06,0.1,1527,April,2024,2371.95,2154.36,217.59,Individual
9/6/2023,CUST0139,France,Samsung 970 EVO 1TB SSD,Storage,1,86,50.44,0.1,1528,September,2023,77.4,50.44,26.96,Individual
6/8/2024,CUST0006,India,AMD Radeon RX 7900 XT,GPU,4,973.63,653.95,0,1529,June,2024,3894.52,2615.8,1278.72,Individual
3/11/2025,CUST0384,India,HyperX Cloud II,Headset,8,119.74,93.5,0,1530,March,2025,957.92,748,209.92,Reseller
3/17/2024,CUST0098,Canada,Samsung 970 EVO 1TB SSD,Storage,1,77.88,54.51,0.15,1531,March,2024,66.198,54.51,11.688,Business
8/27/2023,CUST0434,France,WD Black SN850 2TB SSD,Storage,2,189.37,141.1,0.2,1532,August,2023,302.992,282.2,20.792,Reseller
2/8/2025,CUST0317,UK,Logitech G Pro Superlight,Mouse,4,153.68,130.03,0.2,1533,February,2025,491.776,520.12,-28.344,Individual
8/31/2024,CUST0189,USA,Razer Huntsman Elite,Keyboard,1,186.74,162.36,0,1534,August,2024,186.74,162.36,24.38,Individual
8/25/2024,CUST0056,Australia,Logitech G Pro Superlight,Mouse,8,124.06,77.47,0,1535,August,2024,992.48,619.76,372.72,Business
5/21/2024,CUST0022,UK,Logitech G915 Keyboard,Keyboard,1,282.3,158.45,0.15,1536,May,2024,239.955,158.45,81.505,Business
7/17/2025,CUST0427,USA,SteelSeries Arctis 7,Headset,1,131.09,74.71,0.2,1537,July,2025,104.872,74.71,30.162,Individual
8/30/2023,CUST0071,Germany,ASUS ROG Strix Z690-F,Motherboard,9,470.92,321.91,0.05,1538,August,2023,4026.366,2897.19,1129.176,Reseller
9/19/2023,CUST0339,USA,Razer DeathAdder V2,Mouse,3,53.05,40.48,0.05,1539,September,2023,151.1925,121.44,29.7525,Individual
2/1/2024,CUST0375,France,SteelSeries Arctis 7,Headset,1,166.5,87.11,0.1,1540,February,2024,149.85,87.11,62.74,Business
11/16/2023,CUST0340,India,Samsung 970 EVO 1TB SSD,Storage,9,74,61.69,0,1541,November,2023,666,555.21,110.79,Reseller
4/7/2024,CUST0074,Brazil,AMD Radeon RX 7900 XT,GPU,7,918.69,459.56,0.2,1542,April,2024,5144.664,3216.92,1927.744,Individual
1/23/2024,CUST0393,France,NVIDIA RTX 4080,GPU,3,1330.37,1010.31,0.2,1543,January,2024,3192.888,3030.93,161.958,Individual
1/2/2025,CUST0425,Australia,Logitech G915 Keyboard,Keyboard,9,264.57,151.83,0.1,1544,January,2025,2143.017,1366.47,776.547,Business
2/24/2025,CUST0264,Germany,ASUS ROG Strix Z690-F,Motherboard,6,385.2,214.18,0.1,1545,February,2025,2080.08,1285.08,795,Business
6/12/2025,CUST0332,Germany,MSI B550 Tomahawk,Motherboard,7,210.64,174.45,0.15,1546,June,2025,1253.308,1221.15,32.158,Reseller
12/7/2023,CUST0075,France,Razer Huntsman Elite,Keyboard,1,218.53,133.86,0.2,1547,December,2023,174.824,133.86,40.964,Individual
8/28/2023,CUST0494,Australia,HyperX Cloud II,Headset,1,104.1,88.69,0,1548,August,2023,104.1,88.69,15.41,Business
9/6/2023,CUST0334,Canada,G.Skill Trident Z 32GB DDR5,RAM,6,169.36,136.47,0,1549,September,2023,1016.16,818.82,197.34,Business
12/24/2023,CUST0445,USA,Razer DeathAdder V2,Mouse,3,49.47,42.03,0.05,1550,December,2023,140.9895,126.09,14.8995,Business
3/24/2025,CUST0201,Brazil,WD Black SN850 2TB SSD,Storage,3,170.16,139.11,0,1551,March,2025,510.48,417.33,93.15,Business
8/16/2025,CUST0290,Germany,Logitech G Pro Superlight,Mouse,3,136.16,115.71,0.15,1552,August,2025,347.208,347.13,0.078,Individual
1/27/2025,CUST0080,Brazil,HyperX Cloud II,Headset,7,101.38,60.12,0,1553,January,2025,709.66,420.84,288.82,Reseller
4/29/2024,CUST0224,UK,Razer Huntsman Elite,Keyboard,6,198.93,159.64,0.05,1554,April,2024,1133.901,957.84,176.061,Business
2/28/2025,CUST0342,Australia,Intel Core i9-13900K,CPU,9,587.07,469.22,0.2,1555,February,2025,4226.904,4222.98,3.924,Individual
5/31/2025,CUST0096,Australia,SteelSeries Arctis 7,Headset,3,177.46,98.49,0.15,1556,May,2025,452.523,295.47,157.053,Business
9/28/2024,CUST0253,Australia,Logitech G Pro Superlight,Mouse,3,155.01,93.12,0.15,1557,September,2024,395.2755,279.36,115.9155,Reseller
6/9/2024,CUST0378,Australia,Razer DeathAdder V2,Mouse,10,51.39,30.8,0,1558,June,2024,513.9,308,205.9,Business
4/29/2024,CUST0040,Canada,NVIDIA RTX 4070 Ti,GPU,7,767.74,632.1,0.05,1559,April,2024,5105.471,4424.7,680.771,Business
10/30/2024,CUST0396,France,AMD Ryzen 7 5800X,CPU,10,351.75,309.95,0.15,1560,October,2024,2989.875,3099.5,-109.625,Reseller
1/4/2024,CUST0371,Brazil,Intel Core i9-13900K,CPU,7,542.07,394.45,0.1,1561,January,2024,3415.041,2761.15,653.891,Individual
12/10/2023,CUST0259,UK,WD Black SN850 2TB SSD,Storage,6,204.48,143.86,0.15,1562,December,2023,1042.848,863.16,179.688,Individual
2/21/2025,CUST0093,USA,Seagate Barracuda 4TB HDD,Storage,3,91.79,51.06,0.05,1563,February,2025,261.6015,153.18,108.4215,Reseller
4/11/2025,CUST0438,UK,Logitech G915 Keyboard,Keyboard,6,298.35,159.42,0.1,1564,April,2025,1611.09,956.52,654.57,Individual
10/15/2024,CUST0158,USA,NVIDIA RTX 4070 Ti,GPU,2,699.3,531.35,0,1565,October,2024,1398.6,1062.7,335.9,Individual
2/23/2024,CUST0438,UK,NVIDIA RTX 4080,GPU,9,1413.06,956.28,0.1,1566,February,2024,11445.786,8606.52,2839.266,Individual
2/12/2025,CUST0309,Germany,Dell Ultrasharp 27 Monitor,Monitor,5,426.36,269.92,0,1567,February,2025,2131.8,1349.6,782.2,Reseller
11/1/2023,CUST0079,Brazil,Corsair RM850x PSU,Power Supply,4,125.21,82.55,0.1,1568,November,2023,450.756,330.2,120.556,Business
2/24/2024,CUST0020,USA,Dell Ultrasharp 27 Monitor,Monitor,7,432.41,307.77,0,1569,February,2024,3026.87,2154.39,872.48,Business
7/23/2025,CUST0438,UK,G.Skill Trident Z 32GB DDR5,RAM,5,162.12,122.2,0.2,1570,July,2025,648.48,611,37.48,Individual
12/9/2024,CUST0416,Brazil,ASUS ROG Strix Z690-F,Motherboard,6,414.15,324.1,0.05,1571,December,2024,2360.655,1944.6,416.055,Reseller
5/6/2025,CUST0279,France,NVIDIA RTX 4070 Ti,GPU,2,844.8,618.6,0,1572,May,2025,1689.6,1237.2,452.4,Business
1/25/2025,CUST0066,India,NVIDIA RTX 4070 Ti,GPU,9,935.63,562.16,0.1,1573,January,2025,7578.603,5059.44,2519.163,Individual
5/8/2024,CUST0035,India,SteelSeries Arctis 7,Headset,7,140.05,89.44,0.05,1574,May,2024,931.3325,626.08,305.2525,Individual
10/29/2023,CUST0282,Australia,NVIDIA RTX 4080,GPU,7,1059.28,684.44,0.2,1575,October,2023,5931.968,4791.08,1140.888,Reseller
6/7/2025,CUST0246,Australia,Logitech G915 Keyboard,Keyboard,3,238.43,159.73,0.15,1576,June,2025,607.9965,479.19,128.8065,Reseller
5/31/2024,CUST0020,USA,Razer Huntsman Elite,Keyboard,2,180.02,126.9,0.1,1577,May,2024,324.036,253.8,70.236,Business
1/25/2024,CUST0341,Canada,Corsair Vengeance 16GB DDR4,RAM,2,82.92,55.15,0,1578,January,2024,165.84,110.3,55.54,Individual
1/21/2024,CUST0250,Canada,Corsair Vengeance 16GB DDR4,RAM,4,88.43,55.66,0.15,1579,January,2024,300.662,222.64,78.022,Business
4/20/2024,CUST0253,Australia,AMD Radeon RX 7900 XT,GPU,9,735.44,602.07,0.1,1580,April,2024,5957.064,5418.63,538.434,Reseller
6/11/2024,CUST0081,Canada,Seagate Barracuda 4TB HDD,Storage,1,100.24,61.08,0.15,1581,June,2024,85.204,61.08,24.124,Reseller
3/6/2025,CUST0114,Germany,ASUS ROG Strix Z690-F,Motherboard,1,332.53,212.87,0,1582,March,2025,332.53,212.87,119.66,Business
5/6/2024,CUST0265,India,EVGA SuperNOVA 750 G6 PSU,Power Supply,8,94.94,51.59,0,1583,May,2024,759.52,412.72,346.8,Reseller
11/10/2023,CUST0037,Canada,Intel Core i9-13900K,CPU,1,695.68,426.08,0,1584,November,2023,695.68,426.08,269.6,Business
1/10/2024,CUST0085,Canada,Corsair Vengeance 16GB DDR4,RAM,10,68.34,39.19,0.15,1585,January,2024,580.89,391.9,188.99,Individual
1/6/2025,CUST0087,Australia,Corsair RM850x PSU,Power Supply,8,104.15,86.78,0,1586,January,2025,833.2,694.24,138.96,Business
3/14/2024,CUST0200,UK,Intel Core i9-13900K,CPU,7,534.48,408.59,0.2,1587,March,2024,2993.088,2860.13,132.958,Individual
6/24/2024,CUST0257,Canada,AMD Ryzen 7 5800X,CPU,7,418.24,285.15,0.1,1588,June,2024,2634.912,1996.05,638.862,Individual
5/6/2024,CUST0297,France,Intel Core i9-13900K,CPU,9,494.55,416.48,0.05,1589,May,2024,4228.4025,3748.32,480.0825,Business
6/29/2025,CUST0273,USA,AMD Radeon RX 7900 XT,GPU,1,986.85,787.11,0.1,1590,June,2025,888.165,787.11,101.055,Reseller
5/14/2025,CUST0336,USA,Samsung 970 EVO 1TB SSD,Storage,7,106.32,72.72,0,1591,May,2025,744.24,509.04,235.2,Business
7/12/2025,CUST0136,USA,ASUS ROG Strix Z690-F,Motherboard,4,381.43,258.76,0.05,1592,July,2025,1449.434,1035.04,414.394,Business
5/29/2024,CUST0491,USA,NVIDIA RTX 4070 Ti,GPU,7,852.1,680.39,0.1,1593,May,2024,5368.23,4762.73,605.5,Individual
3/6/2024,CUST0414,Australia,ASUS ROG Strix Z690-F,Motherboard,1,462.67,307.32,0.2,1594,March,2024,370.136,307.32,62.816,Business
4/18/2025,CUST0230,USA,Logitech G Pro Superlight,Mouse,4,142.67,121.79,0.2,1595,April,2025,456.544,487.16,-30.616,Business
11/13/2024,CUST0351,USA,Razer Huntsman Elite,Keyboard,8,239.94,193.93,0.15,1596,November,2024,1631.592,1551.44,80.152,Reseller
2/29/2024,CUST0370,Canada,AMD Ryzen 7 5800X,CPU,2,356.38,314.74,0.2,1597,February,2024,570.208,629.48,-59.272,Individual
10/28/2024,CUST0403,Germany,HyperX Cloud II,Headset,1,90.02,51.44,0.15,1598,October,2024,76.517,51.44,25.077,Reseller
10/17/2023,CUST0177,Brazil,G.Skill Trident Z 32GB DDR5,RAM,2,182.54,154.33,0,1599,October,2023,365.08,308.66,56.42,Individual
4/4/2024,CUST0381,UK,Samsung 970 EVO 1TB SSD,Storage,5,105.84,53.44,0,1600,April,2024,529.2,267.2,262,Individual
4/15/2024,CUST0324,Canada,Logitech G Pro Superlight,Mouse,10,207.26,142.39,0.1,1601,April,2024,1865.34,1423.9,441.44,Individual
5/30/2025,CUST0321,Australia,Logitech G Pro Superlight,Mouse,7,175.11,147.99,0.2,1602,May,2025,980.616,1035.93,-55.314,Business
12/7/2023,CUST0265,India,AMD Radeon RX 7900 XT,GPU,1,800.78,464.94,0.05,1603,December,2023,760.741,464.94,295.801,Reseller
11/21/2024,CUST0247,India,WD Black SN850 2TB SSD,Storage,2,234.29,200.42,0,1604,November,2024,468.58,400.84,67.74,Reseller
12/17/2023,CUST0275,UK,Logitech G915 Keyboard,Keyboard,5,271.13,188.86,0.2,1605,December,2023,1084.52,944.3,140.22,Individual
2/27/2025,CUST0439,Australia,NVIDIA RTX 4080,GPU,10,1238.3,875.64,0.2,1606,February,2025,9906.4,8756.4,1150,Reseller
10/10/2024,CUST0413,USA,ASUS TUF Gaming 32 Monitor,Monitor,4,285.61,215.47,0,1607,October,2024,1142.44,861.88,280.56,Individual
8/22/2025,CUST0476,USA,ASUS TUF Gaming 32 Monitor,Monitor,8,360.15,228.03,0,1608,August,2025,2881.2,1824.24,1056.96,Business
9/24/2024,CUST0463,Canada,Razer DeathAdder V2,Mouse,7,63.77,40.9,0,1609,September,2024,446.39,286.3,160.09,Reseller
8/18/2025,CUST0428,France,Dell Ultrasharp 27 Monitor,Monitor,5,538.69,457.7,0.05,1610,August,2025,2558.7775,2288.5,270.2775,Business
2/10/2025,CUST0464,Brazil,Samsung 970 EVO 1TB SSD,Storage,7,98.59,70.19,0.1,1611,February,2025,621.117,491.33,129.787,Business
6/8/2024,CUST0468,Canada,Corsair Vengeance 16GB DDR4,RAM,9,93.08,69.47,0.1,1612,June,2024,753.948,625.23,128.718,Business
6/30/2024,CUST0284,Germany,ASUS TUF Gaming 32 Monitor,Monitor,9,384.3,198.51,0.2,1613,June,2024,2766.96,1786.59,980.37,Individual
11/27/2023,CUST0104,Canada,G.Skill Trident Z 32GB DDR5,RAM,4,208.14,154.75,0,1614,November,2023,832.56,619,213.56,Reseller
12/5/2023,CUST0350,Canada,Samsung 970 EVO 1TB SSD,Storage,1,81.37,57.7,0.1,1615,December,2023,73.233,57.7,15.533,Business
8/14/2025,CUST0263,USA,NVIDIA RTX 4080,GPU,7,1099.67,649.06,0.05,1616,August,2025,7312.8055,4543.42,2769.3855,Business
12/29/2024,CUST0314,Canada,AMD Radeon RX 7900 XT,GPU,3,922.63,681.07,0.05,1617,December,2024,2629.4955,2043.21,586.2855,Reseller
8/5/2024,CUST0194,USA,Razer DeathAdder V2,Mouse,1,62.16,47.02,0.15,1618,August,2024,52.836,47.02,5.816,Business
8/7/2025,CUST0476,USA,MSI B550 Tomahawk,Motherboard,5,193.33,152.23,0.1,1619,August,2025,869.985,761.15,108.835,Business
3/15/2025,CUST0377,UK,ASUS TUF Gaming 32 Monitor,Monitor,2,355.2,222.24,0.05,1620,March,2025,674.88,444.48,230.4,Reseller
3/29/2025,CUST0044,Germany,Razer Huntsman Elite,Keyboard,9,170.03,106.29,0.2,1621,March,2025,1224.216,956.61,267.606,Business
2/26/2025,CUST0107,Australia,AMD Ryzen 7 5800X,CPU,8,419.57,260.46,0.1,1622,February,2025,3020.904,2083.68,937.224,Business
4/15/2024,CUST0415,Canada,ASUS ROG Strix Z690-F,Motherboard,9,338.29,252.33,0.2,1623,April,2024,2435.688,2270.97,164.718,Business
7/2/2024,CUST0324,Canada,Razer DeathAdder V2,Mouse,2,69.83,35.42,0.1,1624,July,2024,125.694,70.84,54.854,Individual
7/5/2024,CUST0162,UK,Dell Ultrasharp 27 Monitor,Monitor,9,420.02,210.99,0.2,1625,July,2024,3024.144,1898.91,1125.234,Reseller
10/19/2024,CUST0438,UK,Corsair Vengeance 16GB DDR4,RAM,7,83.97,63.66,0.2,1626,October,2024,470.232,445.62,24.612,Individual
2/21/2025,CUST0025,France,AMD Radeon RX 7900 XT,GPU,1,1008.61,675.42,0.1,1627,February,2025,907.749,675.42,232.329,Business
11/27/2024,CUST0187,India,Logitech G915 Keyboard,Keyboard,9,264.32,171.02,0.2,1628,November,2024,1903.104,1539.18,363.924,Business
6/8/2025,CUST0216,USA,Razer DeathAdder V2,Mouse,3,65.85,41.64,0.2,1629,June,2025,158.04,124.92,33.12,Individual
5/8/2024,CUST0185,India,Corsair Vengeance 16GB DDR4,RAM,1,77.27,58.62,0.2,1630,May,2024,61.816,58.62,3.196,Individual
5/11/2024,CUST0047,UK,Samsung 970 EVO 1TB SSD,Storage,4,98.97,58.37,0,1631,May,2024,395.88,233.48,162.4,Reseller
9/8/2023,CUST0286,India,SteelSeries Arctis 7,Headset,7,124.21,79.39,0.1,1632,September,2023,782.523,555.73,226.793,Reseller
11/26/2023,CUST0191,Brazil,EVGA SuperNOVA 750 G6 PSU,Power Supply,6,88.31,46.65,0,1633,November,2023,529.86,279.9,249.96,Reseller
1/3/2024,CUST0361,Brazil,AMD Radeon RX 7900 XT,GPU,8,1053.44,771.27,0,1634,January,2024,8427.52,6170.16,2257.36,Business
3/21/2025,CUST0375,France,HyperX Cloud II,Headset,9,98.49,64.37,0.05,1635,March,2025,842.0895,579.33,262.7595,Business
11/5/2024,CUST0494,Australia,AMD Ryzen 7 5800X,CPU,7,359.53,291.86,0,1636,November,2024,2516.71,2043.02,473.69,Business
1/10/2024,CUST0010,India,NVIDIA RTX 4070 Ti,GPU,2,859.01,719.44,0.2,1637,January,2024,1374.416,1438.88,-64.464,Business
10/27/2023,CUST0160,Germany,Razer DeathAdder V2,Mouse,8,59.55,39.93,0.15,1638,October,2023,404.94,319.44,85.5,Reseller
6/2/2025,CUST0043,India,ASUS TUF Gaming 32 Monitor,Monitor,8,317.29,247.12,0,1639,June,2025,2538.32,1976.96,561.36,Reseller
3/11/2025,CUST0127,Canada,ASUS ROG Strix Z690-F,Motherboard,2,378.04,327.75,0.1,1640,March,2025,680.472,655.5,24.972,Reseller
7/23/2024,CUST0303,USA,WD Black SN850 2TB SSD,Storage,5,220.46,124.93,0.2,1641,July,2024,881.84,624.65,257.19,Reseller
5/25/2024,CUST0248,Canada,Corsair Vengeance 16GB DDR4,RAM,5,89.13,74.99,0.05,1642,May,2024,423.3675,374.95,48.4175,Individual
7/9/2024,CUST0496,Brazil,Razer Huntsman Elite,Keyboard,7,208.92,108.53,0,1643,July,2024,1462.44,759.71,702.73,Reseller
11/8/2024,CUST0034,France,Corsair Vengeance 16GB DDR4,RAM,4,64.45,39.89,0.05,1644,November,2024,244.91,159.56,85.35,Business
12/28/2023,CUST0013,USA,Logitech G Pro Superlight,Mouse,6,170.15,138.83,0.05,1645,December,2023,969.855,832.98,136.875,Business
9/17/2024,CUST0113,Canada,Corsair RM850x PSU,Power Supply,3,146.2,104.14,0.2,1646,September,2024,350.88,312.42,38.46,Reseller
5/17/2025,CUST0211,Brazil,Razer Huntsman Elite,Keyboard,8,174.24,144.9,0,1647,May,2025,1393.92,1159.2,234.72,Individual
